Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DGS10,WTI-oil,FTSE-F,HSI-F,Gold-F,NZD,FCHI,DGS5,Brent,DBAA,NYSE,CTB6M,CTB1Y,XAU,S&P-F,AUD,AAPL,RUSSELL-F,CNY,DTB3,MSFT,IXIC,DTB4WK,silver-F,CAD,DAX-F,DTB6,DAAA,DJI-F,XAG,HSI,AMZN,EUR,JPM,Dollar Index-F,Name,WFC,CTB3M,copper-F,RUT,Dollar Index,XOM,GAS-F,JPY,wheat-F,GBP,GSPC,SSEC,Nikkei-F,CHF,oil,KOSPI-F,JNJ,GDAXI,CAC-F,NASDAQ-F,GE,FTSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6
2007-07-31,16.873,0.5882565387513157,1,-0.0684076855123673,-0.0840345258129308,-0.0975074882327771,-0.0230444097041282,-2.304440970412829,-5.1439172475826345,-0.4542772861356824,8.654774937214253,17.756197858004114,17.411524661977005,16.247306063696637,13.102223091734825,-0.006869274157351,0.0179616975208787,0.0248142952219154,0.0195708448522262,0.0042163061753683,-0.0126436500966669,0.0185465002903471,-0.0054029866681396,0.0172960816601095,0.0069758697033919,-0.0071369017030006,0.0026136574211357,-0.0032951734867031,0.0042163061753683,-0.0126466434288248,-0.0079236754227463,-0.068372486472044,-0.0103413355183322,-0.0007273355421031,0.0190678297856949,-0.0139454977843987,-0.0143267510087548,0.0190678297856949,0.0090385054375934,-0.0011624025339892,0.0171438790930735,0.0190678297856949,0.004422816383303,-0.0109534320317504,0.0090385054375934,0.0195708448522262,-0.0503023389582047,-0.0029120800637708,-0.0165361871014584,-0.0009895093700007,-1.5654739051035053e-06,-0.0242703600455512,-0.0097636633376744,0.0171214009879236,-0.0103413355183322,-0.0009895093700007,-0.0102316429929205,-0.04739191941885,0.0061645546485722,-0.0117647058823529,0.0005276600726593,-0.0126466434288248,0.0068148519549033,-0.0023372926853019,0.0013651117055586,0.0179616975208787,0.0139297843604335,0.0071580478873924,0.0171438790930735,0.0185465002903471,-0.0143267510087548,-0.0129872016685486,0.0248142952219154,-0.0068883569612097,-0.0015326094827261,-0.012632651723026,0.0128424478101912,-0.0008382353793612,0.0197439303175892,0.0086254652429794,0.0106227980515187,0.0034921531638463,-0.0076759918056672
2007-08-01,17.288,-0.00576540947721,2,0.0245955076157173,-0.0454946996466429,-0.0615058900168286,-0.0164978950961428,-1.649789509614286,-2.250367522334048,1.9640224122677792,6.159042063248388,17.67107097473064,17.399760408455386,16.288117590610494,13.143872613210098,-0.0025152136142557,-0.0214806332290229,-0.017216710164727,-0.0314678448740423,-0.0049483411415742,0.0065935259536791,-0.0168281909002826,-0.0019557368314928,-0.0220636536055002,-0.0083609167021962,0.0019414730951383,0.010778730765648,-0.0039995673927634,-0.0049483411415742,0.0072426690037186,0.0032481485448356,0.0245901160101058,0.0023192132715212,0.0003307452563974,-0.0145530504145756,0.0106934059297416,0.002984796426912,-0.0145530504145756,-0.0047876660672878,0.010227273738872,-0.0145316356173215,-0.0145530504145756,-0.0086529927513485,0.011382076443051,-0.0047876660672878,-0.0314678448740423,-0.015660828052547,0.0003692583487482,0.0084071151803346,0.0012381590649008,6.292434478726937e-07,0.0210244974927285,-0.0028056083055667,-0.016012056990751,0.0023192132715212,0.0012381590649008,0.0083404679148488,0.0260055325741936,-0.0047067275422691,0.0095238095238094,0.0012800962421843,0.0072426690037186,-0.0381274903966222,-0.0219092441633474,-0.0018279545947792,-0.0214806332290229,-0.0397358194061278,0.007603752131893,-0.0145316356173215,-0.0168281909002826,0.002984796426912,0.004901705586322,-0.017216710164727,-0.0084264998648077,0.0113051086846371,-0.0025456979941951,0.0111982126870594,-0.003739389690212,0.0124016759716454,0.0068585258747425,-0.002916645664774,-0.0106209125304248,-0.009677134812551
2007-08-02,17.477,-0.512747457612676,3,0.0109324386857936,0.0357968351804658,-0.0350596289752649,-0.0652011125374412,-6.520111253744123,-2.5101801751547903,1.8057901788314716,2.8119301135360995,17.63578534296143,17.407116560031064,16.334740430194397,13.186988308601045,-0.0012607779329494,0.0043120584910287,0.0079511896865527,-0.000539264359914,0.0015069319421192,0.0028448253611674,0.0049113100632245,0.001524051726814,0.0054413227659213,0.0030800990221734,0.0048344335798649,0.0063659837750866,-0.0054985360652741,0.0015069319421192,0.0043592909877117,0.0043783693811338,0.0110374411030169,0.0078028684923494,-0.0002645087201135,0.0010548765152658,0.0075085058290556,0.0086573953516473,0.0010548765152658,0.0036468720287861,0.002849029568186,0.0080546252929045,0.0010548765152658,-0.0239198188955614,0.0075555429203115,0.0036468720287861,-0.000539264359914,0.0310438817246467,0.0021931166364657,0.0047319806437744,-0.0019785292033532,-8.313786191774994e-08,-0.0017402693151761,-0.0217406638969307,-0.0055632769867446,0.0078028684923494,-0.0019785292033532,-0.0076885489459038,-0.0387280038975731,-0.0013428914017608,0.0090408805031445,0.0022810696446078,0.0043592909877117,0.0249192937016671,0.0067055324057512,0.0001662081178139,0.0043120584910287,-0.001820681931489,0.0011478296063081,0.0080546252929045,0.0049113100632245,0.0086573953516473,0.0020541225854753,0.0079511896865527,-0.000316114556696,-0.0015127067931713,-0.0017549400445498,-0.0062796182905665,0.0086885339195029,-0.0045769113554752,0.0069079921505157,0.0012232115517023,0.0041156206590566,0.0010575893325081
2007-08-03,16.884,-0.2049105754781754,4,-0.0339303084053327,-0.0233688107357704,0.000651929117525,-0.0834373812496607,-8.343738124966066,-8.28399152588407,-4.280287998185832,-0.3482264061854515,17.499097098786624,17.3572959352662,16.356280021167166,13.223774494585111,-0.0111508469854268,-0.017954686995307,-0.0120629180127991,0.0042413399630178,0.0118868864042578,-0.0103485403458728,-0.0148149688589183,-0.0191303962029664,-0.0133316012110756,-0.0130284476352474,-0.0258573587484672,0.005747469291255,0.0045669756249009,0.0118868864042578,-0.0265859895912708,-0.0006862907640051,-0.0339950524678833,-0.0364418011455448,0.000926588875119,-0.0094836833254513,-0.0189702547398241,-0.0251282932940228,-0.0094836833254513,0.0127560847700318,0.0008554690929938,-0.013068524497051,-0.0094836833254513,0.0034696029688448,-0.0209026979389183,0.0127560847700318,0.0042413399630178,-0.0365073841561212,0.0058318893557778,-0.0210810115919859,-0.0065667053067633,2.4633380592951775e-07,-0.0467748347131569,-0.0003957959026796,-0.0253147175220046,-0.0364418011455448,-0.0065667053067633,-0.0363937110639142,-0.0026203396898606,0.0093187881015104,0.0128554733151537,0.0030437134615368,-0.0265859895912708,0.0347217152572092,-0.0002502339043021,0.0129640870103009,-0.017954686995307,0.0128058320661796,-0.0078650040988209,-0.013068524497051,-0.0148149688589183,-0.0251282932940228,-0.0248527602777031,-0.0120629180127991,-0.0082315545017952,0.003475363991108,-0.0060481736012007,-0.000875892811007,-0.0135536703632392,-0.0077181635570239,0.0042707555878325,-0.0071077321532055,0.0082644198714163,-0.0044817677202602
2007-08-06,17.323,0.3641934244963305,0,0.0260009476427387,-0.008811580934943,0.0020245256825544,-0.0435622791519433,-4.356227915194335,-5.858377262105317,-2.041393349920836,3.780254013898875,17.46707944446178,17.35402965571704,16.394190608572377,13.264562808071828,0.0065957741674778,-0.0453100907026613,-0.005655207515027,-0.0266970118151446,-0.0014869888475836,0.0049705842149974,-0.0115936363091597,0.0077570582360617,-0.0478930010843436,0.0045206783825967,0.0195473000139441,0.0020149232313327,-0.0112869300076265,-0.0014869888475836,0.0241511059805301,0.0005150194554799,0.025785725020412,0.0145217653576235,0.0005296807539232,0.0031915625386162,0.0200278657396795,0.0143673780487805,0.0031915625386162,-0.0093893237692178,0.0003802737030011,0.0011808315228825,0.0031915625386162,-0.0015249967830991,0.0217624087698311,-0.0093893237692178,-0.0266970118151446,0.0286458687429944,0.0007174855943021,0.0334478163377005,0.0008730318602867,-1.9050395610910276e-07,0.0594325304984915,-0.0065958309240821,-0.0017219233978778,0.0145217653576235,0.0008730318602867,0.0177873869615883,0.0193760307981987,-0.0065644484650724,0.0215384615384615,-0.0055863561493743,0.0241511059805301,0.0147637189369052,-0.0038515299835927,-0.0034396755744445,-0.0453100907026613,-0.0115888743788027,0.0289019305865914,0.0011808315228825,-0.0115936363091597,0.0143673780487805,0.0273251752835126,-0.005655207515027,0.0067803936838378,0.0035219961738172,0.0253260069741016,0.0020800090574241,-0.007064387594083,-0.0020085369304849,0.0059725592858881,0.0074350339163171,-0.0012275092074127,0.018729800496541
2007-08-07,17.291,0.0268251439142066,1,-0.0018472550943832,0.0241056621653636,-0.0106425587915546,0.0247733064659514,2.4773306465951475,0.115801053789587,-2.794018439397346,2.011799410029505,17.435065000014184,17.348026831363036,16.429359604314637,13.304626859732805,0.0025364794036784,0.0049958454419711,0.0193404057363006,-0.0013101421114665,-0.0013403193061243,-0.0031254384406012,0.0157979075086192,0.0061578795585035,0.008852113236212,-0.0035597408438583,0.0054743607828224,0.012867988527259,-0.0098417278171254,-0.0013403193061243,0.0061593660165515,-0.0038477765917526,-0.0016262089401913,0.0100992837673199,-0.001230054096726,0.0148461702139708,0.0003386544251509,0.0056019514917964,0.0148461702139708,0.0049318123243644,-0.0032223843914357,0.0092968532425778,0.0148461702139708,-0.0056667059296144,0.0026371750469529,0.0049318123243644,-0.0013101421114665,0.001772144151372,-0.0040535915650734,0.0050984390138626,0.0028660854446553,-8.026816009218267e-08,0.0037403767878103,0.0032221333362773,0.0106368206029847,0.0100992837673199,0.0028660854446553,0.0258561644728392,-0.0011275723704827,0.0001683134680652,-0.0022590361445783,-0.0044893790523655,0.0061593660165515,0.0049949542985525,0.0004320914380306,-0.0041770975097772,0.0049958454419711,0.0025713039192396,-0.0035308320633448,0.0092968532425778,0.0157979075086192,0.0056019514917964,0.0097190506961986,0.0193404057363006,0.0022833670032781,0.0092456778225882,0.0130155018633159,0.0059406895065983,0.0120684711083095,-0.0057179664078086,0.0050474748778291,0.01406011085686,-0.007767265712876,0.0088294992299169
2007-08-08,17.16,-0.1494308575357598,2,-0.0075761957087502,-0.0094094556370143,0.0163468372423596,-0.007403979639056,-0.7403979639055999,-2.3779724655819736,-2.9741038109238933,1.209082866411099,17.385053181829786,17.330119514090367,16.45801216885132,13.342988781526508,0.0246679532456293,-0.0037282056047079,0.0134891104949976,0.0286963651514489,0.0058157240621055,0.0108653514901564,0.0229325562163293,0.0255737940709597,-0.0112814088239575,0.0002919050393556,0.0145876386757397,-0.0031627654319091,-0.0005252510169935,0.0058157240621055,0.014071842031649,0.0094950156256621,-0.007553656025274,0.0278118250499512,-0.0008854859391367,0.0041797244648462,0.0152280475229509,0.0200577298773179,0.0041797244648462,0.0059044292726304,0.0062947344165813,0.0122816022068139,0.0041797244648462,0.0076394536371546,0.0113712335401274,0.0059044292726304,0.0286963651514489,-0.0171847555992666,0.0045135793438093,0.025805013908126,-0.0017396497664398,-3.983810001825961e-07,0.0118563122011987,-0.0026506878900323,-0.0200540844957326,0.0278118250499512,-0.0017396497664398,0.0256706143369109,0.0030639535420209,-0.0074359683880618,0.0249056603773585,0.007415633026848,0.014071842031649,0.0025664231397368,0.0063533406140805,0.0013384652583718,-0.0037282056047079,0.0234377999749928,0.0066039047501067,0.0122816022068139,0.0229325562163293,0.0200577298773179,0.0248219687263526,0.0134891104949976,0.0018301687835934,0.0073877104694933,0.0019980768393083,0.0165450697656842,0.0018758295945899,0.0209402375846802,0.005648607835511,0.0224769042829637,-0.0052068278932536,0.0021174580417757
2007-08-09,16.188,0.3916935958819432,3,-0.0566433566433567,-0.0637904111965763,-0.0655198291289038,-0.0737540767866339,-7.375407678663394,-13.414634146341475,-9.700451832431533,-5.702801887342009,17.167407148769822,17.221346227034143,16.447423456347344,13.371297350864554,-0.0144033271066512,-0.0077616795030478,-0.0191901200996708,-0.0043178760310345,-0.0194217577256301,-0.0250187493850758,-0.0216566311771171,-0.0230178609665993,-0.0109874461581714,0.0069797403013009,-0.030462192346797,-0.0029030326873519,-0.0062651333158486,-0.0194217577256301,-0.0296496301835803,-0.0144619704507243,-0.056861548199058,-0.0135610416403135,0.0015751037759867,-0.017689914918553,-0.0233332367939723,-0.0216189908290996,-0.017689914918553,-0.0352950370841033,-0.008088600570921,-0.0200304102885253,-0.017689914918553,-0.0004491953815443,-0.0283485592981777,-0.0352950370841033,-0.0043178760310345,-0.0471843801435636,-0.0093394833091066,-0.0503117983032758,0.0049788591500128,-3.152984314582295e-07,-0.0237209595561579,-0.0101543281263463,-0.0211901177469451,-0.0135610416403135,0.0049788591500128,-0.0451168299418168,0.0588424739263209,0.0118354395033877,-0.0081001472754049,-0.0070197932564156,-0.0296496301835803,0.0195003097331603,0.0082986666691133,-0.0011697341460837,-0.0077616795030478,0.0027687253070098,-0.0265642556176104,-0.0200304102885253,-0.0216566311771171,-0.0216189908290996,-0.0375676208078975,-0.0191901200996708,-0.0184047554564729,-0.0047406905677424,0.0042765876798229,-0.0130305637957541,0.0122282470076908,0.0095549717264208,0.0356178703557494,0.0065092682817099,0.0027044163801664,0.0100781476070411
2007-08-10,16.006,0.2542472632551187,4,-0.011242895972325,-0.0672494172494172,-0.0743161182117865,-0.0520018952854773,-5.200189528547739,-13.110037457249874,-13.053397794557004,-9.257894438460225,16.956242212629853,17.105598967316606,16.430112732569018,13.39751329762212,-0.0029227430221998,-0.0016761436419293,-0.0371380889417443,-0.0288175979845681,0.0134562489422203,-0.0062714940002638,-0.031316764224016,-0.0039267289377422,0.0025637417393955,-0.0123254031122028,-0.0015101136378081,-0.0190557335297253,0.0033523357337308,0.0134562489422203,0.0003785373521689,-0.0057514471279128,-0.0109979089752948,0.0049817602966255,-0.0011766836951064,-0.0646186105712176,-0.0201367045878511,-0.0045375095152188,-0.0646186105712176,0.0134334318357216,0.0037508189086334,-0.0148022738623744,-0.0646186105712176,-0.0131919505276779,-0.0023464998907953,0.0134334318357216,-0.0288175979845681,0.0090406680790553,0.0010951419617653,0.0018115059297458,-0.0007430958655086,-2.035779731496768e-06,0.0070258957917366,0.0131085686300906,0.0066726092191486,0.0049817602966255,-0.0007430958655086,0.0108854716230475,0.0355299433971265,-0.0018564096699874,-0.0096510764662212,-0.0004447850718155,0.0003785373521689,-0.0009941059245077,-0.0236747565532335,-0.0020013701995578,-0.0016761436419293,-0.0420133606576196,0.0052607535454527,-0.0148022738623744,-0.031316764224016,-0.0045375095152188,-0.0182337659405199,-0.0371380889417443,0.0002777990870215,0.01159038555334,0.0051693497353903,0.0067365286281292,0.0082997094872998,0.0062294911271271,-0.0010675727524023,-0.0096776828862892,0.0137032639663597,0.0015988273907335
2007-08-13,16.366,-0.4660592488825726,0,0.0224915656628763,0.0109957993575489,-0.0462703962703963,-0.0552444726663973,-5.524447266639731,-9.640017667844516,-11.059181566219229,-7.4530649174395,16.84892544669715,17.03516097042931,16.42759850776239,13.427050478740307,0.0004187301155611,0.0020988040201048,0.0299256746364635,0.0045147513844041,-0.0008950851810589,-0.0140596470406682,0.0221431634995681,-0.0004379884030195,-0.0022729938073897,-0.0068449173061279,-0.0006549720482812,0.0105616404381003,-0.0058988927936618,-0.0008950851810589,-0.0004952881702965,-0.0047141992066281,0.0223197721050849,-0.0113720320052692,-0.0011883267383434,0.0260476215059932,-0.0027861629914196,-0.0010412640450488,0.0260476215059932,-0.0010136089512876,-0.0013276408792621,0.0178490638603801,0.0260476215059932,-0.0193145228909622,-0.0002273315852453,-0.0010136089512876,0.0045147513844041,0.0012035068636684,-0.00555410367875,-0.0094914204342545,0.0045860528654249,-2.6144553760845136e-07,-0.0145349502231927,0.0008251910420798,0.0259243065791094,-0.0113720320052692,0.0045860528654249,-0.018814841812927,-0.0038123199756239,0.0025378716137614,-0.0007496251874062,-0.0049897284860921,-0.0004952881702965,0.0148850978152115,0.0021451172020177,-0.0045654358650325,0.0020988040201048,0.0113591103271983,0.0049061530998433,0.0178490638603801,0.0221431634995681,-0.0010412640450488,-0.0015687997812737,0.0299256746364635,-0.0045911831265976,-0.0099013850439866,0.0062456583984295,0.002188243521216,0.0093259886076365,0.008032447304837,-0.0224146856127639,-0.0187587218710315,-0.0090155204826721,-0.0055151100972917
