Seed,Val Loss,Test MAE,Test RMSE,Test IC,Test RIC,Best Epoch,Training Time (min),Converged
13,195.60750906808036,0.05355236306786537,0.054340388625860214,0.8904006481170654,0.8793854713439941,195,11.170068248112996,True
15,216.2747344970703,0.059467144310474396,0.05989425629377365,0.9225209951400757,0.9079928398132324,361,15.85356183052063,True
1,217.34322248186385,0.006640658713877201,0.007913243025541306,0.844001829624176,0.8169432878494263,209,15.909050381183624,True
14,221.359379359654,0.014808566309511662,0.01850590482354164,0.794931173324585,0.8119366765022278,1087,30.96334598461787,True
19,235.24036952427454,0.02149038575589657,0.022653494030237198,0.9530496001243591,0.9540329575538635,228,12.13877835671107,True
8,269.5320739746094,0.06743296980857849,0.06802049279212952,0.9442696571350098,0.9392558336257935,175,10.6365443110466,True
7,273.23878479003906,0.015343955717980862,0.018101347610354424,0.9227555990219116,0.9169237017631531,120,9.204140102863311,True
5,279.70870099748885,0.055923931300640106,0.05656139552593231,0.8857554793357849,0.8592149019241333,110,8.728591052691142,True
12,284.74300057547435,0.04704634100198746,0.04769117757678032,0.9161142706871033,0.9073471426963806,167,10.388318455219268,True
4,290.3960702078683,0.0653991848230362,0.06592343002557755,0.951443612575531,0.9458242058753967,107,8.633968857924144,True
2,292.2426103864397,0.04679349809885025,0.04761084169149399,0.9062467813491821,0.9358202219009399,85,8.025956865151723,True
9,295.4303218296596,0.0776452124118805,0.07823771983385086,0.946902334690094,0.9383625984191895,101,8.526921705404918,True
17,295.6688777378627,0.07419252395629883,0.07510371506214142,0.8884472846984863,0.8907048106193542,521,20.343700281778972,True
10,300.75746154785156,0.07272618263959885,0.07336074858903885,0.9480536580085754,0.9478263854980469,261,13.066525900363922,True
18,309.8319353376116,0.09376730024814606,0.09440439194440842,0.9514198303222656,0.958202600479126,101,8.583661834398905,True
11,310.2209167480469,0.02827700972557068,0.030012212693691254,0.9507032036781311,0.945350706577301,111,8.827963932355244,True
20,319.8772757393973,0.008804796263575554,0.010532825253903866,0.9037655591964722,0.8777464628219604,129,9.329161238670348,True
3,336.1005183628627,0.0700327455997467,0.07044458389282227,0.9445874691009521,0.9379753470420837,105,8.588413576285044,True
6,342.9579838344029,0.015634693205356598,0.017890937626361847,0.8743278980255127,0.8846974968910217,722,25.86366536617279,True
16,478.9315294538225,0.07878235727548599,0.07948875427246094,0.8934093117713928,0.9124049544334412,201,11.334238481521606,True
